samples,mean_incremental_ev,standard_error,confidence_interval_95_low,confidence_interval_95_high,recommended_decision,player_cards_before_hit,pre_hit_total,pre_hit_soft,bust_card,busted_total,dealer_upcard,split_hand,doubled,double_available
1,-0.5,0.0,-0.5,-0.5,uncertain,2-7-3-A,13,False,10,23,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-7-3-A,13,False,10,23,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-7-4,13,False,10,23,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-7-4-3,16,False,8,24,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-7-4-A,14,False,8,22,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-7-5,14,False,10,24,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-7-5-2,16,False,10,26,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-7-6,15,False,10,25,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-7-6,15,False,7,22,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-7-6,15,False,7,22,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-7-6,15,False,9,24,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-7-7,16,False,10,26,7,True,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-7-7,16,False,6,22,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-7-7,16,False,6,22,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-7-7,16,False,7,23,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-7-7,16,False,7,23,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-7-7,16,False,7,23,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-7-7,16,False,8,24,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-7-7,16,False,8,24,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-7-7,16,False,9,25,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-8-2,12,False,10,22,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-8-4,14,False,10,24,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-8-4-2,16,False,8,24,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-8-4-A,15,False,9,24,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-8-5,15,False,8,23,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-8-6,16,False,6,22,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-8-6,16,False,7,23,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-8-6,16,False,8,24,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-10-2,15,False,10,25,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-10-2,15,False,7,22,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-10-2,15,False,7,22,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-10-3,16,False,10,26,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-10-3,16,False,6,22,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-10-3,16,False,9,25,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-10-A,14,False,9,23,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-2-10-A,16,False,10,26,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-3-10,16,False,10,26,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-3-10,16,False,10,26,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-3-10,16,False,10,26,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-3-10,16,False,8,24,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-3-7-2,15,False,10,25,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-3-9,15,False,8,23,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-4-6,13,False,10,23,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-4-6,13,False,9,22,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-4-7,14,False,10,24,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-4-8,15,False,10,25,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-4-8,15,False,9,24,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-4-A-6,14,False,8,22,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-5-6,14,False,10,24,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-5-8,16,False,10,26,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-9,12,False,10,22,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-9-3,15,False,10,25,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-9-4,16,False,10,26,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-9-A,13,False,9,22,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-A-10,14,False,10,24,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-A-10,14,False,8,22,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,2-A-A-10-A,15,False,9,24,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-10-2,15,False,7,22,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-10-2,15,False,7,22,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-10-2,15,False,8,23,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-10-2,15,False,8,23,7,True,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-10-2,15,False,9,24,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-10-2-A,16,False,10,26,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-10-2-A,16,False,10,26,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-10-2-A,16,False,6,22,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-10-3,16,False,6,22,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-10-3,16,False,6,22,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-10-3,16,False,7,23,7,True,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-10-3,16,False,9,25,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-10-3,16,False,9,25,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-10-3,16,False,9,25,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-10-A,14,False,10,24,7,True,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-10-A,14,False,10,24,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-10-A,14,False,8,22,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-10-A-2,16,False,10,26,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-10-A-2,16,False,8,24,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-10-A-A,15,False,7,22,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-10-A-A,15,False,7,22,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-10,15,False,7,22,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-10,15,False,9,24,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-10,15,False,9,24,7,True,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-10-A,16,False,10,26,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-10-A,16,False,10,26,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-10-A,16,False,7,23,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-10-A,16,False,8,24,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-2-3-4,14,False,10,24,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-2-5,12,False,10,22,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-2-6-3,16,False,6,22,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-2-7,14,False,9,23,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-3-5,13,False,10,23,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-3-7,15,False,10,25,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-3-8,16,False,10,26,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-3-8,16,False,6,22,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-4-2-5,16,False,10,26,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-4-2-A,12,False,10,22,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-4-3,12,False,10,22,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-4-4-A,14,False,9,23,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-4-6,15,False,10,25,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-4-6,15,False,10,25,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-4-7,16,False,10,26,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-5-4,14,False,10,24,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-5-4,14,False,10,24,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-5-5,15,False,8,23,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-6-2,13,False,10,23,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-6-2-2,15,False,9,24,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-6-2-A,14,False,8,22,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-6-4,15,False,7,22,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-6-5,16,False,6,22,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-6-A,12,False,10,22,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-7,12,False,10,22,3,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-7,12,False,10,22,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-7,12,False,10,22,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-7-3,15,False,8,23,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-7-4,16,False,7,23,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-7-A,13,False,10,23,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-8,13,False,10,23,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-8,13,False,9,22,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-9,14,False,10,24,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-9,14,False,10,24,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-A-10,16,False,10,26,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-A-10,16,False,6,22,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-A-10,16,False,6,22,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-A-10,16,False,7,23,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-A-6,12,False,10,22,2,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-A-6-4,16,False,8,24,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-A-7-2,15,False,9,24,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-A-8,14,False,10,24,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-A-8,14,False,10,24,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-A-8,14,False,9,23,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-A-9,15,False,8,23,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-2-A-9,15,False,9,24,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-10,16,False,6,22,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-10,16,False,7,23,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-10,16,False,8,24,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-10,16,False,9,25,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-10,16,False,9,25,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-10,16,False,9,25,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-3-3-4,16,False,6,22,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-3-4-3,16,False,10,26,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-3-6,15,False,10,25,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-3-6,15,False,8,23,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-4-2-4,16,False,10,26,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-4-6,16,False,6,22,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-4-6,16,False,9,25,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-5-2-3,16,False,10,26,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-5-3,14,False,9,23,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-5-A,12,False,10,22,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-5-A-2,14,False,10,24,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-6,12,False,10,22,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-7,13,False,10,23,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-7,13,False,9,22,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-7-2,15,False,10,25,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-7-3,16,False,6,22,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-7-A,14,False,10,24,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-8,14,False,10,24,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-8,14,False,9,23,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-8,14,False,9,23,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-9,15,False,10,25,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-9,15,False,7,22,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-9,15,False,8,23,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-9-A,16,False,7,23,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-3-A-8,15,False,10,25,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-2-3,12,False,10,22,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-2-4-3,16,False,6,22,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-2-4-A-A-A,16,False,8,24,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-2-7,16,False,10,26,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-2-7,16,False,6,22,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-2-7,16,False,8,24,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-3-2,12,False,10,22,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-3-3,13,False,10,23,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-3-3,13,False,10,23,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-4-3-2,16,False,6,22,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-4-4-A,16,False,9,25,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-4-5,16,False,10,26,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-5,12,False,10,22,2,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-5,12,False,10,22,3,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-5-2,14,False,9,23,7,True,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-5-4,16,False,8,24,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-5-A,13,False,10,23,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-6,13,False,9,22,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-7,14,False,10,24,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-7,14,False,8,22,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-7,14,False,9,23,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-7,14,False,9,23,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-7-2,16,False,10,26,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-7-2,16,False,7,23,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-7-2,16,False,7,23,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-7-A,15,False,10,25,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-8,15,False,10,25,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-8,15,False,7,22,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-8,15,False,8,23,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-9,16,False,10,26,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-9,16,False,10,26,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-9,16,False,10,26,7,True,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-9,16,False,10,26,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-9,16,False,6,22,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-9,16,False,6,22,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-9,16,False,7,23,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-9,16,False,7,23,7,True,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-9,16,False,8,24,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-9,16,False,9,25,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-9,16,False,9,25,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-4-A-5-3,16,False,6,22,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-5-2-2,12,False,10,22,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-5-2-3,13,False,10,23,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-5-2-3,13,False,10,23,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-5-2-4,14,False,10,24,7,True,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-5-2-5,15,False,10,25,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-5-2-5,15,False,7,22,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-5-2-5,15,False,7,22,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-5-2-6,16,False,10,26,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-5-3-3,14,False,9,23,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-5-3-A,12,False,10,22,2,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-5-3-A,12,False,10,22,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-5-4,12,False,10,22,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-5-4-2,14,False,9,23,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-5-4-3,15,False,7,22,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-5-5,13,False,10,23,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-5-5,13,False,9,22,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-5-5-3,16,False,8,24,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-5-6,14,False,10,24,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-5-6,14,False,8,22,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-5-6,14,False,9,23,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-5-6-A,15,False,7,22,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-5-7,15,False,9,24,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-5-8,16,False,10,26,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-5-8,16,False,6,22,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-5-8,16,False,7,23,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-5-8,16,False,9,25,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-6-2-4-A,16,False,10,26,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-6-3,12,False,10,22,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-6-3,12,False,10,22,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-6-3-2,14,False,10,24,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-6-3-A,13,False,10,23,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-6-4,13,False,10,23,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-6-4,13,False,10,23,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-6-4,13,False,10,23,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-6-4,13,False,9,22,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-6-4-2,15,False,10,25,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-6-5,14,False,10,24,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-6-5,14,False,10,24,7,True,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-6-5,14,False,10,24,8,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-6-5-A,15,False,10,25,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-6-5-A,15,False,8,23,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-6-6,15,False,8,23,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-6-6,15,False,9,24,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-6-6,15,False,9,24,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-6-6-A,16,False,10,26,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-6-7,16,False,10,26,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-6-7,16,False,6,22,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-6-7,16,False,6,22,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-6-7,16,False,7,23,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-6-7,16,False,7,23,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-7-2-2,14,False,10,24,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-7-2-2,14,False,10,24,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-7-3,13,False,10,23,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-7-3-2,15,False,9,24,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-7-3-3,16,False,10,26,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-7-3-3,16,False,9,25,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-7-4,14,False,10,24,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-7-4-A,15,False,10,25,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-7-5,15,False,8,23,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-7-5,15,False,9,24,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-7-6,16,False,10,26,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-7-6,16,False,8,24,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-9-2,14,False,10,24,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-9-2,14,False,10,24,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-9-2-A,15,False,10,25,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-9-2-A,15,False,7,22,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-9-3,15,False,8,23,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-9-4,16,False,10,26,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-9-4,16,False,6,22,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-9-4,16,False,6,22,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-9-4,16,False,8,24,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-9-4,16,False,9,25,9,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-9-4,16,False,9,25,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-9-A,13,False,10,23,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-9-A-A,14,False,8,22,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-9-A-A,14,False,9,23,10,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-A-10,14,False,10,24,A,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-A-10,14,False,9,23,7,False,False,False
1,-0.5,0.0,-0.5,-0.5,uncertain,3-A-10,14,False,9,23,8,False,False,False
